block,code,msg_type,sender,pool_id,share_out,denom_1,amount_1,denom_2,amount_2
4712909,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,588826963689906457709,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,1993373656,uosmo,1746446549
4712912,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,65294126105630215190,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,16194410932,uosmo,676941
4712916,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,12888344048323122598235,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,43643728827,uosmo,38228501785
4712917,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1c9x6yxwk5tgqwh2st0ar4k6zdjs2wvmaawr3xg,712,1278943170253456137,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,21983,uosmo,5988212
4712918,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1tg70tuzekpd376dpqr68yx5a7r709w6x8jtxha,637,7462269275137678915,ibc/346786EA82F41FE55FAD14BF69AD8BA9B36985406E43F3CB23E6C45A285A9593,67880895,uosmo,168038
4712922,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1lkywnyhntew8u6vhf6rx9q6p7pea5es30f2plv,1,11212731065559220410,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,96395,uosmo,793235
4712923,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1c4lywjywwp8u42k9glqcw5g8v3jyk8dvn8d44c,1,14883093861934218469,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,127959,uosmo,1052805
4712923,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,97909671183258427813,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,24061771265,uosmo,1024450
4712924,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,19319835552686645658829,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,65338169789,uosmo,57228863050
4712926,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,887384110987522005823,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,2993552479,uosmo,2622014137
4712931,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,145956824197105134668,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,35876241349,uosmo,1526841
4712932,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1tg70tuzekpd376dpqr68yx5a7r709w6x8jtxha,641,22431497754168325313,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,8865343,uosmo,236960
4712933,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,28954306545254963472020,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,97719913476,uosmo,85591612643
4712935,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1zn6qe5vny8crwax0mn0h6ufrfrawd3d2dfwclr,678,1436628516604920396,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,4830300,uosmo,4230797
4712935,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1p7lxtuwq0plydqdu77e2dkwnh9wsr5gnwsv2qu,1,115618214524131145151,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,994490,uosmo,8174904
4712937,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,145956815478956062942,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,35875213851,uosmo,1526797
4712942,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,1487025364193339177247,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,4999862925,uosmo,4379353240
4712943,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,291768293614668519964,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,71712982277,uosmo,3052001
4712943,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,348759754218301313866149,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,3000192440,uosmo,24659077605
4712943,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,43378475108064737118059,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,145949863414,uosmo,127836702672
4712944,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,637,527809161737162635,ibc/346786EA82F41FE55FAD14BF69AD8BA9B36985406E43F3CB23E6C45A285A9593,4800162,uosmo,11888
4712944,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1tg70tuzekpd376dpqr68yx5a7r709w6x8jtxha,1,10928694805158029303,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,93982,uosmo,772448
4712948,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo174wunrwwq7rfxq363lg62vxnv0h5lzaqg7q00g,1,242743985003587875542,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2088399,uosmo,17149724
4712949,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,437500142577792007662,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,107526403326,uosmo,4576168
4712950,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,621,122864016898562569,ibc/307E5C96C8F60D1CBEE269A9A86C0834E1DB06F2B3788AE4F716EDB97A48B97D,493679213,uosmo,171797
4712951,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,2092218213466887382191,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,7000000001,uosmo,6131273434
4712953,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,523247308566242652327697,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,4502152584,uosmo,36968505811
4712954,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1tg70tuzekpd376dpqr68yx5a7r709w6x8jtxha,1,16398234178758126587,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,141022,uosmo,1157971
4712956,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,656017242363255386306,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,161219666023,uosmo,6861275
4712956,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,2989533016809393896868,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,10000067034,uosmo,8758903451
4712957,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,619,1818553478848094451,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,21224964,uosmo,392835
4712959,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo128tulkkerslw0d7pnsqx560zqq5gkvmry4ld66,604,117604105460263,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,15983513,uosmo,455477
4712959,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,64982112004353715793971,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,217584993599,uosmo,190554588444
4712959,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1fmnxm3exvkk3zs4vskz28xxvhw6ckygt6za4jj,719,2476420616114763017,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,84030,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,50044
4712960,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1mps6xxwv99m7q2ecfmz9ya3lkc5ny2ttzdkkme,712,4072813625490115700,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,70000,uosmo,19070381
4712960,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1xp0ytkpfuetafwf7x2xptu8ket4n637wwxj3nt,1,877994474194823214918,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,7551061,uosmo,61996028
4712961,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1v44mqmhvtn8cw373xv0hw6npddccnr70lqsk9s,678,29850880547885695730,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,99110850,uosmo,86798406
4712962,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,983665624089830278668,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,241712460238,uosmo,10286931
4712964,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,5,20928007639059810782477,ibc/9712DBB13B9631EDFA9BF61B55F1B2D290B2ADB67E3A4EB3A875F3B6081B3B84,414999841,uosmo,523775
4712964,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1d24ddxn9lqxvhk04xjlufa8hnzcmk6n875a63k,722,16903880868492927345,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,1274157355369392348,uosmo,2077430
4712965,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfa3vw3r50vyww2qwklxqn6qu06d3uf7vc63qm,678,30118677677233596375,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,99997381,uosmo,87578808
4712969,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,1474935345153141912207,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,362366263289,uosmo,15421781
4712969,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1tg70tuzekpd376dpqr68yx5a7r709w6x8jtxha,1,24599824702861978841,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,211451,uosmo,1737978
4712969,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1fmnxm3exvkk3zs4vskz28xxvhw6ckygt6za4jj,704,3378698268633759,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,25195982769714,uosmo,40268
4712970,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1v44mqmhvtn8cw373xv0hw6npddccnr70lqsk9s,678,44881231092539093789,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,149012916,uosmo,130502522
4712971,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,97256408209381096868646,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,323576789696,uosmo,283382059151
4712972,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,392371292447874403714901,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,3373123733,uosmo,27720357572
4712972,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,4517877258736189498269,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14843590935,uosmo,12999719072
4712974,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,722,95667707768957714526,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,7207530416735149980,uosmo,11763170
4712976,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1v44mqmhvtn8cw373xv0hw6npddccnr70lqsk9s,678,66965833234882009166,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,219893532,uosmo,192576254
4712978,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,2115845992330942603859,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,517460592749,uosmo,22212647
4712978,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1tg70tuzekpd376dpqr68yx5a7r709w6x8jtxha,1,36886253817981902426,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,317006,uosmo,2604726
4712979,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1uk3ppjhrvfr4awfhms5s6lkkdacu0e0rjgj8u5,1,8734404957201122025,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,75065,uosmo,616783
4712981,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1v44mqmhvtn8cw373xv0hw6npddccnr70lqsk9s,678,99104615017284544596,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,325420154,uosmo,285000723
4712981,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,681,9709701084728556174,ibc/5D1F516200EE8C6B2354102143B78A2DEDA25EDE771AC0F8DC3C1837C8FD4447,1099999243886789180,uosmo,150764
4712982,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1h4e4frslvdupam6th9ehjv4x6guu8ay3lut50m,722,520057288290693622,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,39197802458025683,uosmo,63916
4712983,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1srhzr4s6k3fqx2mzrfpwjz6ffy7t6j6xe9aefl,678,51464889165993418759,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,168988531,uosmo,147998423
4712983,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,588143012580001306739647,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5053069781,uosmo,41551149537
4712984,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,3258560540382724195341,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,796633727415,uosmo,34195981
4712985,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,145364009366250331414753,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,479275887567,uosmo,419066268609
4712985,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1tg70tuzekpd376dpqr68yx5a7r709w6x8jtxha,1,55310849688668403130,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,474934,uosmo,3905297
4712987,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,625,172612731394262333852,ibc/E97634A40119F1898989C2A23224ED83FDD0A57EA46B3A094E287288D1672B44,14582726,uosmo,158384
4712987,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,3045321159149460097426,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,9853181389,uosmo,8616320016
4712989,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1m5trxp5h4g6v96un5q0yjyj3f94a423u5mnff8,584,991839579845315146,ibc/0954E1C28EB7AF5B72D24F3BC2B47BBB2FDF91BDDFD57B74B99E133AED40972A,5645830,uosmo,6500000
4712989,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1v44mqmhvtn8cw373xv0hw6npddccnr70lqsk9s,678,149898295254835237943,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,484815509,uosmo,423957036
4712990,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,4885421579495105685226,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,1193661849565,uosmo,51238651
4712990,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1pfpk6rsgc0x7g8q7y0yre86ej2enr8rhv3p8dq,722,509250122127538599545,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,38392738318871032918,uosmo,62573374
4712992,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,882061874363292121903372,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,7575330728,uosmo,62283435955
4712993,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,1,5706401725828164883991,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,48965023,uosmo,402584387
4712993,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1tg70tuzekpd376dpqr68yx5a7r709w6x8jtxha,1,82967673381465752497,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,711934,uosmo,5853181
4712994,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,2,7316025579455483084447,uion,9878,uosmo,1990146
4712996,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1v44mqmhvtn8cw373xv0hw6npddccnr70lqsk9s,678,224538545422776915300,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,726272741,uosmo,635000000
4712997,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,7323586196359524027396,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,1787896416318,uosmo,76739883
4712997,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1csl24xa338980yckumj6k9kejyttshaaktn9tv,573,274859109258965723,ibc/4E5444C35610CC76FC94E7F7886B93121175C28262DDFDDE6F84E82BF2425452,380289881,uosmo,5607672
4712997,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1c5txl47ea73x9g535lefzs8u6engjrss4tr60p,1,7073310293297698722,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,60685,uosmo,499095
4713000,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,4637099327907514285143,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14994238367,uosmo,13119308186
4713000,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1tg70tuzekpd376dpqr68yx5a7r709w6x8jtxha,1,124498843728659426344,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,1068276,uosmo,8783362
4713000,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1pfpk6rsgc0x7g8q7y0yre86ej2enr8rhv3p8dq,722,763608872050005299798,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,57589388699430475598,uosmo,93777785
4713002,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1v44mqmhvtn8cw373xv0hw6npddccnr70lqsk9s,678,337669191443639011144,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,1090699772,uosmo,955211994
4713002,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1pp745v36pzpsnj0ecjt5ca6gspz6lxletsvy8n,712,3052893556709789015,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,52222,uosmo,14363070
4713003,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,10977976861162638510510,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,2676539101882,uosmo,114882101
4713003,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,7,135128671234890079719,ibc/7C4D60AA95E5A7558B0A364860979CA34B7FF8AAF255B87AF9E879374470CEC0,1695310,uosmo,36613
4713006,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1tg70tuzekpd376dpqr68yx5a7r709w6x8jtxha,1,186681724292352262320,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,1595169,uosmo,13225722
4713008,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,16452247050122476085260,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,4003494763917,uosmo,171830101
4713009,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1v44mqmhvtn8cw373xv0hw6npddccnr70lqsk9s,678,879978651212871347714,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,2833597215,uosmo,2496933359
4713009,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,557,19913878054218644,ibc/F3FF7A84A73B62921538642F9797C423D2B4C4ACB3C7FCFFCE7F12AA69909C4B,999994,uosmo,94323
4713011,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1pfpk6rsgc0x7g8q7y0yre86ej2enr8rhv3p8dq,722,762946877390853056797,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,86174476721691481401,uosmo,140623800
4713012,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo108q9w753yg6p6m29as6d7plwzvqpqu3r4mwkys,604,176298487310206,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,23910792,uosmo,684226
4713014,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1v44mqmhvtn8cw373xv0hw6npddccnr70lqsk9s,678,1823450855616203088806,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,5862042533,uosmo,5181687384
4713017,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1tg70tuzekpd376dpqr68yx5a7r709w6x8jtxha,1,279441200365291873509,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2382281,uosmo,19843280
4713017,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,24549353189384917290354,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,5955742420286,uosmo,255686700
4713017,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1xp0ytkpfuetafwf7x2xptu8ket4n637wwxj3nt,1,2563066050286794575189,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,21853186,uosmo,181982857
4713017,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,553,36748116103433130122568521,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525,3000416807,uosmo,6570
4713018,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1v44mqmhvtn8cw373xv0hw6npddccnr70lqsk9s,678,2736842323544226693843,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,8793318809,uosmo,7778872836
4713021,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,1319920416460296917051768,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,11255802268,uosmo,93736313383
4713023,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,36859598824393205140285,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,8903936239732,uosmo,382261901
4713023,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1tg70tuzekpd376dpqr68yx5a7r709w6x8jtxha,1,418862379273054685633,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,3567248,uosmo,29707320
4713023,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1pfpk6rsgc0x7g8q7y0yre86ej2enr8rhv3p8dq,722,1144025405805670852476,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,86189546038035132998,uosmo,140606092
